	GVHD_Control_TP1	GVHD_Control_TP1.1	GVHD_Antibiotics_TP1	GVHD_Antibiotics_TP1.1	GVHD_Antibiotics_TP1.2	GVHD_Antibiotics_TP1.3	GVHD_Antibiotics_TP1.4	GVHD_Antibiotics_TP1.5	GVHD_Antibiotics_TP1.6	BM_Antibiotics_TP1	BM_Antibiotics_TP1.1	BM_Antibiotics_TP1.2	BM_Control_TP1	BM_Control_TP1.1	BM_Control_TP1.2	GVHD_Control_TP2	GVHD_Control_TP2.1	GVHD_Control_TP2.2	GVHD_Control_TP2.3	GVHD_Antibiotics_TP2	GVHD_Antibiotics_TP2.1	GVHD_Antibiotics_TP2.2	GVHD_Antibiotics_TP2.3	GVHD_Antibiotics_TP2.4	BM_Antibiotics_TP2	BM_Antibiotics_TP2.1	BM_Antibiotics_TP2.2	BM_Control_TP2	BM_Control_TP2.1	GVHD_Control_TP3	GVHD_Control_TP3.1	GVHD_Antibiotics_TP3	GVHD_Antibiotics_TP3.1	GVHD_Antibiotics_TP3.2	GVHD_Antibiotics_TP3.3	GVHD_Antibiotics_TP3.4	GVHD_Antibiotics_TP3.5	GVHD_Antibiotics_TP3.6	BM_Antibiotics_TP3	BM_Antibiotics_TP3.1	BM_Antibiotics_TP3.2	BM_Control_TP3	BM_Control_TP3.1	Steady_state_TP2	Steady_state_TP2.1	Steady_state_TP3	GVHD_Control_TP4	GVHD_Control_TP4.1	GVHD_Antibiotics_TP4	GVHD_Antibiotics_TP4.1	GVHD_Antibiotics_TP4.2	GVHD_Antibiotics_TP4.3	GVHD_Antibiotics_TP4.4	GVHD_Antibiotics_TP4.5	BM_Antibiotics_TP4	BM_Antibiotics_TP4.1	BM_Antibiotics_TP4.2	BM_Control_TP4
zOTU_383	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.0732198425773385	0.0548195523069895	0.643826166934928	0.194287934719254	0.0243072435585805	0	0	0	0	0	0	0	0	0	0.378195096504956	0.36611749043102	0.215092310449901	0.155478324492409	0	0	0	0	0	0	0	0	0	0	0.226969292389853	0.490196078431373	0.196256038647343	0.0699790062981106	0.0780335544284042	0.26281208935611	0.598469032707029	0	0	0	0	0	0	0	0	0	0
zOTU_384	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0.298919291791216	0	0.0121536217792902	0.0728066982162359	0	0	0	0	0	0	0	0	0.0130412102243088	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0.384884534639608	0	0	0.11134307585247	0	0	0	0	0	0	0	0	0	0
zOTU_385	0	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0.798801797304044	0.0537730776124754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_386	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146439685154677	0	0	0.0097143967359627	0	0	0	0	0	0	0	0	0	0	0.0130412102243088	0.0665668164420037	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0.146862483311081	0.108932461873638	0	0.314905528341498	0.0390167772142021	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194151195243296	0	0	0	0	0	0	0	0	0	0	0	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243072435585805	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_398	0	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0.677283543840381	0.191868433074463	2.92021154288342	0.699436564989314	0.206611570247934	0.109210047324354	0	0	0	0	0	0	0	0	1.40845070422535	1.48111166583458	0.340562824879011	0.548747027620267	0	0	0	0	0	0	0	0	0	0	0.921228304405875	1.72113289760349	0.618961352657005	0.314905528341498	0.526726492391728	1.03482260183968	1.67014613778706	0	0.049800796812749	0	0	0	0	0	0	0	0.0646935144751739
zOTU_4	1.25888498758243	0	0	0	0	0	0	0	0	0	0	0	10.7678921035458	5.52809811458905	10.6989492919141	2.02345366750977	9.17039051874879	10.6465726786582	7.24426647251547	0	0	0	0	0	0	0	0	7.96817944705269	5.32534531536029	10.2527334647786	9.39271995610024	0	0	0	0	0	0	0	0	0	0	2.92389853137517	5.09803921568627	5.35929951690821	2.60671798460462	7.80335544284042	4.74704336399474	1.48921363952679	0	0	0	0	0	2.08775654635527	0	0	0	5.1916545366327
zOTU_400	0.0171276869058834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364033491081179	0	0	0	0	0	0	0	0	0	0	0	0.0731662703493689	0	0	0	0	0	0	0	0	0	0	0.41388518024032	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_401	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.201354567087681	0.0639561443581544	0.551851000229938	0.14571595103944	0.0607681088964511	0.0849411479189419	0	0	0	0	0	0	0	0	0.273865414710485	0.416042602762523	0.0179243592041585	0.0640204865556978	0	0	0	0	0	0	0	0	0	0	0.106809078771696	0.305010893246187	0.226449275362319	0.0699790062981106	0.195083886071011	0.0164257555847569	0.417536534446764	0	0.747011952191235	0.222937825117662	0	0.198117880138683	0.141542816702052	0	0	0	0.0323467572375869
zOTU_402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216342153436512	0.0537730776124754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639561443581544	0.114968958381237	0	0.0121536217792902	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200267022696929	0	0	0	0	0.0657030223390276	0	0	0	0	0	0	0	0	0	0	0
zOTU_404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0.429184549356223	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0549148819330038	0.0182731841023298	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485201358563804
zOTU_406	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0.0274097761534947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808668930939673
zOTU_408	0	0	0	0	0	0	0	0	0	0	0	0	0.0761366108331521	0.366099212886692	0.0822293284604842	0.137962750057484	0.0388575869438508	0.0850753524550316	0.0364033491081179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534045393858478	0	0	0.0174947515745276	0.0390167772142021	0.0985545335085414	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_409	0	0.0119674485399713	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0	0	0	0	0.0607681088964511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258774057900695
zOTU_411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548195523069895	0	0	0	0.0364033491081179	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808668930939673
zOTU_415	0	0	0	0	0	0	0	0	0	0	0	0	0.0761366108331521	0	0	0.0689813750287422	0.0388575869438508	0	0.351899041378473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120160213618158	0	0	0.104968509447166	0.117050331642606	0	0	0	0	0	0	0	0	0	0	0	0.388161086851043
zOTU_416	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0543832934522515	0.0366099212886692	0.00913659205116491	0.0689813750287422	0.233145521663105	0	0.0485377988108239	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_417	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_42	1.22462961377066	1.73528003829584	0	0	0	0	0	0	0	0	0	0	0.0870132695236023	0	0.0182731841023298	0.0229937916762474	0.136001554303478	0.157997083130773	0	0	0	0	0	0	0	0	0	0	0.0499251123315027	0.0716974368166338	0.228644594841778	0	0	0	0	0	0	0	0	0	0	0	0	0.0603864734299517	0	0	0.131406044678055	0.194850382741823	0	0	0	0	0	0	0	0	0	0
zOTU_420	0	0.0598372426998564	0.6265664160401	1.28755364806867	1.26475548060708	1.72839506172839	1.42276422764228	0.645161290322581	1.40252454417952	1.65672630881378	1.53482880755608	1.2962962962963	0	0	0	0	0	0.0486144871171609	0.012134449702706	1.9578313253012	2.48447204968944	1.39813581890812	1.40232108317215	2.60186548846343	2.44811069717935	1.70426065162907	1.93263390392049	0	0	0	0	1.97014925373134	2.40066225165563	1.61870503597122	1.98952879581152	2.39747634069401	1.38568129330254	2.06766917293233	1.3745704467354	1.68	2.33134920634921	0	0	0	0	0	0	0	2.14244354371743	0.647410358565737	0.668813475352985	2.63157894736842	0.941059930658742	1.06157112526539	0.796178343949045	1.13753877973113	2.18270008084074	0
zOTU_421	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0.0646935144751739
zOTU_423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0998502246630055	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0.0780335544284042	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_424	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0.0549148819330038	0.0274097761534947	0.0689813750287422	0.0194287934719254	0.0364608653378707	0	0	0	0	0	0	0	0	0	0	0.0499251123315027	0.0537730776124754	0.210353027254436	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0762527233115468	0	0.0699790062981106	0.0195083886071011	0.197109067017083	0.0556715379262352	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_426	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0.0808668930939673
zOTU_43	0	0.586404978458593	2.16612960973863	6.00858369098712	8.09443507588533	8.80658436213992	8.94308943089431	12.6550868486352	8.835904628331	9.6752816434725	8.02833530106257	10.2777777777778	0	0	0	0	0.0097143967359627	0.425376762275158	0	10.3413654618474	6.32411067193676	6.72436750998668	11.7988394584139	7.95287187039764	8.19584885577435	9.57393483709273	6.4053009387079	0	0	0	0	8.35820895522388	8.15397350993377	8.72302158273381	8.69109947643979	8.64353312302839	12.0092378752887	7.89473684210526	11.4165712103856	8.24	10.6646825396825	0	0	0	0	0	0	0	7.75911986103069	5.52788844621514	1.9321278176864	9.96810207336523	2.57553244180287	7.85562632696391	5.81210191082803	11.3753877973113	10.751818916734	0
zOTU_432	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0.0194287934719254	0.0972289742343218	0.0364033491081179	0	0	0	0	0	0	0	0	0	0.0332834082210018	0	0	0	0	0	0	0	0	0	0	0	0	0.120160213618158	0	0	0	0	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0
zOTU_434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0850753524550316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_435	0.0342553738117667	0	0	0	0	0	0	0	0	0	0	0	0.0652599521427018	0.0549148819330038	0.0182731841023298	0.114968958381237	0.14571595103944	0.121536217792902	0.18201674554059	0	0	0	0	0	0	0	0	0.0130412102243088	0.0499251123315027	0.215092310449901	0.109749405524053	0	0	0	0	0	0	0	0	0	0	0.267022696929239	0.14161220043573	0.166062801932367	0.0349895031490553	0.0390167772142021	0.312089356110381	0.139178844815588	0.173711638679792	0.597609561752988	1.18900173396086	0.0797448165869219	0.941059930658742	0.495399858457183	0	0	0	0.194080543425522
zOTU_436	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.467696323689363	0.311184330953688	0.676107811786204	0.137962750057484	0.340003885758694	0.55906660184735	0.351899041378473	0	0	0	0	0	0	0	0	0.32603025560772	0.349475786320519	0.555655135328912	0.539601243826596	0	0	0	0	0	0	0	0	0	0	0.253671562082777	0.239651416122004	0.211352657004831	0.402379286214136	0.390167772142021	0.180683311432326	0.069589422407794	0	0	0	0	0	0	0	0	0	0.242600679281902
zOTU_437	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0.106809078771696	0	0	0	0.214592274678112	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_439	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.128134724510342	0.0456829602558246	0.229937916762474	0.0388575869438508	0.0121536217792902	0.0485377988108239	0	0	0	0	0	0	0	0	0.143453312467397	0.166417041105009	0.0179243592041585	0.100603621730382	0	0	0	0	0	0	0	0	0	0	0.0667556742323097	0.065359477124183	0.0301932367149758	0.104968509447166	0.0975419430355053	0.0492772667542707	0.167014613778706	0	0.149402390438247	0.12385434728759	0	0.198117880138683	0.0353857041755131	0	0	0	0.0161733786187935
zOTU_440	0	0	0	0	0	0	0	0	0	0	0	0	0.0978899282140526	0	0	0	0	0.0243072435585805	0.133478946729766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11134307585247	0	0	0	0	0	0	0	0	0	0.177907164806728
zOTU_441	0.0685107476235334	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0.161319232837426	0	0	0	0	0	0	0	0	0	0	0	0.0667556742323097	0.0435729847494553	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_442	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729217306757414	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0.120160213618158	0	0	0	0.0195083886071011	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.307294193757076
zOTU_443	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366099212886692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0728066982162359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326797385620915	0	0.122463261021693	0	0	0	0	0	0	0	0	0	0	0	0	0.129387028950348
zOTU_447	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_448	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0.0183049606443346	0.0274097761534947	0.0689813750287422	0	0.0364608653378707	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0.332400279916025	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0.0332834082210018	0.0358487184083169	0	0	0	0	0	0	0	0	0	0	0	0.120160213618158	0	0	0.174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0.161733786187935
zOTU_45	1.24175730067654	1.14887505983724	0	0	0	0	0	0	0	0	0	0	0.174026539047205	0.0183049606443346	0	0	0.0291431902078881	0.255226057365095	0	0	0	0	0	0	0	0	0	0	0.0665668164420037	0.23301666965406	0.219498811048107	0	0	0	0	0	0	0	0	0	0	0	0.0980392156862745	0.181159420289855	0	0	0.0821287779237845	0.11134307585247	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_450	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0521648408972353	0.0665668164420037	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332400279916025	0	0.21353482260184	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229937916762474	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0	0.107546155224951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_456	0.0342553738117667	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0.0689813750287422	0.0194287934719254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0.0301932367149758	0.0174947515745276	0	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0
zOTU_458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808668930939673
zOTU_460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0537730776124754	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0328515111695138	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.113213650331554
zOTU_461	0	0	0	0	0	0	0	0	0	0	0	0	0.141396562975854	0.0183049606443346	0.0182731841023298	0.0459875833524948	0	0	0	0	0	0	0	0	0	0	0	0.0912884715701617	0.0332834082210018	0.125470514429109	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524842547235829	0.0975419430355053	0.0164257555847569	0.11134307585247	0	0	0	0	0	0	0	0	0	0.307294193757076
zOTU_463	0	0	0	0	0	0	0	0	0	0	0	0	0.0543832934522515	0.0549148819330038	0	0	0	0.0607681088964511	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0.0390167772142021	0	0.0278357689631176	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0874295706236643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_467	0	0	0	0	0	0	0	0	0	0	0	0	0.0543832934522515	0.0915248032216731	0.0182731841023298	0.0229937916762474	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195083886071011	0.0164257555847569	0.0278357689631176	0	0	0	0	0	0	0	0	0	0
zOTU_469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_470	0	0.0239348970799426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534045393858478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0.069589422407794	0	0	0	0	0	0	0	0	0	0.46902797994501
zOTU_473	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0	0.0364033491081179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801068090787717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_477	0	0.0119674485399713	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122463261021693	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_479	0	0	0	0	0	0	0	0	0	0	0	0	0.0652599521427018	0	0	0.0459875833524948	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135869565217391	0.0524842547235829	0	0	0.0278357689631176	0	0	0	0	0	0	0	0	0	0.242600679281902
zOTU_48	0.0342553738117667	0	0	0	0	0	0	0	0	0	0	0	0.174026539047205	0.0915248032216731	0.0456829602558246	0.0919751667049896	0.184573537983291	0.328147788040836	0.254823443756826	0	0	0	0	0	0	0	0	0.717266562336985	0.815443501414545	0.0358487184083169	0.16462410828608	0	0	0	0	0	0	0	0	0	0	0.947930574098798	0.479302832244009	0.966183574879227	1.20713785864241	1.20952009364027	0.410643889618922	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.339640950994663
zOTU_481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194287934719254	0	0	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0.0108932461873638	0.0603864734299517	0	0	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0
zOTU_482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0459875833524948	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0.11134307585247	0	0	0	0	0	0	0	0	0	0
zOTU_484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146862483311081	0	0	0.0174947515745276	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366099212886692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_488	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0543832934522515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0.0914578379367112	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_491	0	0	0	0	0	0	0	0	0	0	0	0	0.0543832934522515	0	0.0182731841023298	0	0.0194287934719254	0	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0.0417536534446764	0	0	0	0	0	0	0	0	0	0.177907164806728
zOTU_493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974251913709116	0	0	0	0	0	0	0	0	0	0
