zOTUId	GVHD_Control_TP1	GVHD_Control_TP1.1	GVHD_Antibiotics_TP1	GVHD_Antibiotics_TP1.1	GVHD_Antibiotics_TP1.2	GVHD_Antibiotics_TP1.3	GVHD_Antibiotics_TP1.4	GVHD_Antibiotics_TP1.5	GVHD_Antibiotics_TP1.6	BM_Antibiotics_TP1	BM_Antibiotics_TP1.1	BM_Antibiotics_TP1.2	BM_Control_TP1	BM_Control_TP1.1	BM_Control_TP1.2	GVHD_Control_TP2	GVHD_Control_TP2.1	GVHD_Control_TP2.2	GVHD_Control_TP2.3	GVHD_Antibiotics_TP2	GVHD_Antibiotics_TP2.1	GVHD_Antibiotics_TP2.2	GVHD_Antibiotics_TP2.3	GVHD_Antibiotics_TP2.4	BM_Antibiotics_TP2	BM_Antibiotics_TP2.1	BM_Antibiotics_TP2.2	BM_Control_TP2	BM_Control_TP2.1	GVHD_Control_TP3	GVHD_Control_TP3.1	GVHD_Antibiotics_TP3	GVHD_Antibiotics_TP3.1	GVHD_Antibiotics_TP3.2	GVHD_Antibiotics_TP3.3	GVHD_Antibiotics_TP3.4	GVHD_Antibiotics_TP3.5	GVHD_Antibiotics_TP3.6	BM_Antibiotics_TP3	BM_Antibiotics_TP3.1	BM_Antibiotics_TP3.2	BM_Control_TP3	BM_Control_TP3.1	Steady_state_TP2	Steady_state_TP2.1	Steady_state_TP3	GVHD_Control_TP4	GVHD_Control_TP4.1	GVHD_Antibiotics_TP4	GVHD_Antibiotics_TP4.1	GVHD_Antibiotics_TP4.2	GVHD_Antibiotics_TP4.3	GVHD_Antibiotics_TP4.4	GVHD_Antibiotics_TP4.5	BM_Antibiotics_TP4	BM_Antibiotics_TP4.1	BM_Antibiotics_TP4.2	BM_Control_TP4	taxonomy
zOTU_814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;unclassified_Oscillospiraceae;unidentified
zOTU_82	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	40	1	4	0	0	0	0	0	0	0	0	0	18	12	38	0	0	0	0	0	0	0	0	0	0	0	2	62	36	0	1	45	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Acutalibacter;Acutalibacter muris
zOTU_820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	11	0	0	0	0	0	0	0	0	5	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;unclassified_Klebsiella
zOTU_824	0	0	0	0	0	0	0	0	0	0	0	0	15	7	17	1	15	11	6	0	0	0	0	0	0	0	0	11	1	6	11	0	0	0	0	0	0	0	0	0	0	3	9	4	1	5	4	0	0	0	0	0	0	0	0	0	0	2	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Xylanibacter;Xylanibacter rodentium
zOTU_825	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;unclassified_Oscillospiraceae;unidentified
zOTU_829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	16	2	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;unclassified_Bacillota;unidentified;unidentified;unidentified;unidentified
zOTU_83	75	1	0	0	0	0	0	0	0	0	0	0	96	20	188	7	29	37	12	0	0	0	0	0	0	0	0	20	5	10	36	0	0	0	0	0	0	0	0	0	0	5	21	34	26	7	3	1	0	0	0	0	0	0	0	0	0	7	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;unclassified_Alistipes
zOTU_830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_incertae_sedis;Gammaproteobacteria_incertae_sedis;Flintibacter;Flintibacter butyricus
zOTU_836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_incertae_sedis;Gammaproteobacteria_incertae_sedis;Flintibacter;Flintibacter butyricus
zOTU_838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_840	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_841	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;unclassified_Oscillospiraceae;unidentified
zOTU_845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_incertae_sedis;Gammaproteobacteria_incertae_sedis;Flintibacter;Flintibacter butyricus
zOTU_847	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	25	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Acutalibacter;Acutalibacter muris
zOTU_848	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	11	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_85	0	0	0	0	0	0	0	0	0	0	0	0	17	8	3	13	46	73	108	0	0	0	0	0	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	16	0	0	2	28	0	0	0	0	0	0	0	0	0	0	0	76	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_851	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	11	7	1	5	0	0	0	0	0	0	0	0	11	15	3	13	0	0	0	0	0	0	0	0	0	0	10	15	9	3	5	8	12	0	2	2	0	2	1	0	0	0	1	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;unclassified_Limosilactobacillus
zOTU_852	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_853	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_855	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_856	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;Faecalibaculum rodentium
zOTU_857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_859	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella;Duncaniella dubosii
zOTU_860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_incertae_sedis;Gammaproteobacteria_incertae_sedis;Flintibacter;Flintibacter butyricus
zOTU_861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_863	0	0	0	0	0	0	0	0	0	0	0	0	6	15	21	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_incertae_sedis;Gammaproteobacteria_incertae_sedis;Flintibacter;unclassified_Flintibacter
zOTU_867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;unclassified_Oscillibacter
zOTU_868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_incertae_sedis;Gammaproteobacteria_incertae_sedis;Flintibacter;Flintibacter butyricus
zOTU_87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	5	20	0	0	0	0	0	0	0	0	0	0	0	1	87	62	2	4	19	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale
zOTU_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Sporofaciens;Sporofaciens musculi
zOTU_874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_876	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;unclassified_Anaerotignum
zOTU_878	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_88	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	15	3	0	1	0	0	0	0	0	0	0	0	10	8	0	1	0	0	0	0	0	0	0	0	0	0	7	8	16	5	4	0	12	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Paramuribaculum;Paramuribaculum intestinale
zOTU_880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_881	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	3	18	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;unclassified_Oscillospiraceae;unidentified
zOTU_883	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	13	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_886	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;unclassified_Oscillospiraceae;unidentified
zOTU_893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_894	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Bacillota;unclassified_Bacillota;unidentified;unidentified;unidentified;unidentified
zOTU_895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_9	0	0	0	0	0	0	0	0	0	0	0	0	41	210	139	491	405	74	64	0	0	0	0	0	0	0	0	804	528	131	439	0	0	0	0	0	0	0	0	0	0	503	1115	459	133	191	377	804	0	0	0	0	0	1	0	0	0	29	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus taiwanensis
zOTU_900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	39	0	24	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;unclassified_Bacillota;unidentified;unidentified;unidentified;unidentified
zOTU_902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_903	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;unclassified_Bacteroidales;unidentified;unidentified
zOTU_905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;unclassified_Eubacteriales;unidentified;unidentified
zOTU_907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_909	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;unclassified_Lachnospiraceae;unidentified
zOTU_910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Sporofaciens;Sporofaciens musculi
