	Mouse_6.8	Mous_12.8	Mous_21.8	Mouse_24.8	Mouse_26.8	Mouse_27.8	Mouse_28.8	Mouse_34.8	Mouse_37.8	Mouse_49.8	Mouse_52.8	Mouse_56.8	Mouse_65.8	Mouse_66.8	Mouse_67.8	Mouse_8.8	Mouse_9.8	Mouse_15.8	Mouse_19.8	Mouse_22.8	Mouse_23.8	Mouse_25.8	Mouse_29.8	Mouse_30.8	Mouse_53.8	Mouse_54.8	Mouse_55.8	Mouse_70.8	Mouse_71.8	Mouse_1.8	Mouse_5.8	Mouse_31.8	Mouse_32.8	Mouse_33.8	Mouse_36.8	Mouse_38.8	Mouse_39.8	Mouse_40.8	Mouse_50.8	Mouse_51.8	Mouse_57.8	Mouse_63.8	Mouse_64.8	Mouse_0.8	Mouse_0.16	Mouse_0.24	Mouse_7.8	Mouse_10.8	Mouse_41.8	Mouse_42.8	Mouse_43.8	Mouse_45.8	Mouse_46.8	Mouse_47.8	Mouse_58.8	Mouse_59.8	Mouse_60.8	Mouse_62.8
zOTU_156	0	0	0	0	0	0	0	0	0	0	0	0	6.78181422666957	1.10964671425956	0	0	0	0	1.36609634753064	0	0	0	0	0	0	0	0	0.225873761085029	0	0	1.58404975306384	0	0	0	0	0	0	0	0	0	0	2.42803738317757	0.377342047930283	0	0.303009097270819	0	0	0	0	0	0	0	0	0	0	0	0	2.24098334142002
zOTU_1561	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0.317041918359876	0.395614435815441	0	0.0841266757334369	0	0.105084334425434	0	0	0	0	0	0	0	0	0.112936880542514	0	0.465674852124037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105250364608653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310449901416024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142247043363995	0	0	0	0	0	0	0	0	0	0	0
zOTU_1574	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0.753534914074396	0	0.553860210141617	0.199126235916303	0.336506702933748	0.210500729217307	0.210168668850868	0	0	0	0	0	0	0	0	0.225873761085029	0.432351472790814	0.310449901416024	0.475214925919151	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0.283006535947712	0.392210144927536	0.303009097270819	0.506827936012485	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105084334425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420184376516254
zOTU_1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_158	1.70574633895692	0.725466730493059	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199126235916303	0.168253351466874	0	0.105084334425434	0	0	0	0	0	0	0	0	1.69405320813772	0.288234315193876	0	2.37607462959576	0	0	0	0	0	0	0	0	0	0	0	0	0.130736714975845	0.151504548635409	0	0	0	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151504548635409	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1588	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	0	0	0.105250364608653	0.315253003276301	0	0	0	0	0	0	0	0	0	0.144117157596938	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_1589	0	0	0	0	0	0	0	0	0	0	0	0	1.22449423537089	0.951125755079627	0.87035175879397	0	0.588886730134059	0.94725328147788	0.945759009828904	0	0	0	0	0	0	0	0	0.451747522170057	0	0.931349704248073	0.475214925919151	0	0	0	0	0	0	0	0	0	0	0.346862483311081	0.377342047930283	0	0.454513645906228	0.67577058134998	0.568988173455979	0	0	0	0	0	0	0	0	0	0	0.840368753032508
zOTU_1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12049167071001
zOTU_1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199126235916303	0.0841266757334369	0.31575109382596	0	0	0	0	0	0	0	0	0	0	0	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0.151504548635409	0	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_16	0	0	0	0	0	0	0	0	0	0	0	0	42.1979551881662	17.754347428153	14.5586112380082	20.5100022993792	18.4237419856227	19.5765678172095	72.2980220846985	0	0	0	0	0	0	0	0	11.4066249347939	35.7410550840406	11.7970962538089	9.97951344430218	0	0	0	0	0	0	0	0	0	0	23.8178905206943	1.69803921568627	26.9317632850242	70.4496151154654	0.168942645337495	28.164914586071	9.76283924843424	0	0	0	0	0	0	0	0	0	86.4179201035096
zOTU_160	1.03828038023465	0	0	0	0	0	0	0	0	0	0	0	3.39090711333478	5.23119165293795	3.71877569666514	3.18601977466084	2.69205362346998	2.52600875060768	2.62710836063584	0	0	0	0	0	0	0	0	0.903495044340115	1.87352304876019	0.931349704248073	1.34644229010426	0	0	0	0	0	0	0	0	0	0	2.08117489986649	2.16971677559913	2.09178743961353	3.78761371588523	4.73039406944986	0.426741130091984	1.44634655532359	0	0	0	0	0	0	0	0	0	1.40061458838751
zOTU_1600	0.14832576860495	0	0	0	0	0	0	0	0	0	0	0	0.565151185555797	1.42668863261944	0.712105984467793	0.597378707748908	0.925393433067807	0.736752552260574	0.945759009828904	0	0	0	0	0	0	0	0	0.112936880542514	0.576468630387752	0.155224950708012	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.462483311081442	0.849019607843137	0.915157004830918	0.303009097270819	0.33788529067499	0.284494086727989	0.120528879610299	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776124753540061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841266757334369	0	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35154116269996	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_161	0	0	0	0	0	0	0	0	0	0	0	0	0.376767457037198	0.158520959179938	0	2.38951483099563	0.420633378667185	3.68376276130287	7.35590340978037	0	0	0	0	0	0	0	0	1.80699008868023	1.1529372607755	1.70747445778813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12106368089573	0	0	0	0	0	0	0	0	0	0	0	0	1.54067604722627
zOTU_1611	0.519140190117325	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	1.10964671425956	0.553860210141617	0.995631179581513	1.68253351466874	1.47350510452115	2.20677102293411	0	0	0	0	0	0	0	0	0.338810641627543	0.144117157596938	1.86269940849615	1.18803731479788	0	0	0	0	0	0	0	0	0	0	3.35300400534045	1.88671023965142	1.30736714975845	0.606018194541638	0.67577058134998	4.83639947437582	2.53110647181628	3.00868558193399	5.60657370517928	10.2967550161011	0.690590111642743	8.57850421000495	4.29016277423921	0	0	0	2.10092188258127
zOTU_1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168253351466874	0.105250364608653	0	0	0	0	0	0	0	0	0	0.225873761085029	0	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0.0943355119825708	0.130736714975845	0	0.168942645337495	0.284494086727989	0.120528879610299	0	0	0	0	0	0	0	0	0	0
zOTU_1616	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.158520959179938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451747522170057	0.144117157596938	0	0	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0.283006535947712	1.04589371980676	1.21203638908328	0.67577058134998	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_1618	0.370814421512375	3.10914313068454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1619	2.22488652907425	18.7584968884634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_162	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	0	1.51428016320187	0.842002916869227	0	0	0	0	0	0	0	0	0	0.225873761085029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_1620	0	0	0	1.23891273247496	0	0	0.440040650406504	0.429776674937965	0	0	0	0	0	0	0	0	0	0	0	0.434738955823293	0.488989271597967	0	0	0.42513500245459	0	0	0	0	0	0	0	0	0	0.778776978417266	0	0.546372239747634	1	0.81390977443609	0.661321114929362	0.6928	0	0	0	0	0	0	0	0	1.002895193978	0	0	0	0	0	0.689490445859873	0	0.700080840743735	0
zOTU_163	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0	0.951125755079627	0	0	0	0.526251823043267	0	0	0	0	0	0	0	0	0	0.564684402712572	0.288234315193876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74547101449275	0.454513645906228	0	0	0	0	0	0	0	0	0	0	0	0	0.420184376516254
zOTU_1630	0.14832576860495	0.414552417424605	4.9609738632295	6.19456366237482	9.49241146711636	7.840329218107	9.68089430894309	8.16575682382134	12.1458625525947	7.46056991385023	11.2467532467532	4.41018518518518	0	0	0	0	0	0.736752552260574	0.105084334425434	9.99899598393574	8.31281761716544	11.5312916111851	11.3065764023211	7.22729504172803	5.99148483235764	8.68170426065163	11.9547211485367	0	0	0	0	11.8913432835821	10.7533112582781	8.56654676258993	5.44083769633508	9.83470031545741	11	9.76691729323308	11.9037800687285	8.3136	7.30257936507936	0	0	0	0	0	0	0	6.51881876085698	4.74402390438247	2.35967302452316	6.21531100478469	2.14462605250124	4.90304317055909	8.96337579617834	9.85108583247156	9.80113177041229	0
zOTU_1631	0	0.310914313068454	2.7905477980666	6.19456366237482	8.03204047217538	4.98930041152263	7.92073170731707	8.16575682382134	10.5264142122487	8.03445990722333	2.55608028335301	6.01388888888889	0	0	0	0	0	0.31575109382596	0	5.21686746987952	5.86787125917561	9.80159786950732	7.95647969052224	7.65243004418262	8.75678552421501	7.81353383458647	5.73826615129763	0	0	0	0	8.27223880597015	5.73509933774834	7.78776978417266	5.44083769633508	8.74195583596214	7	8.1390977443609	6.28255059182894	6.2352	5.15476190476191	0	0	0	0	0	0	0	6.01737116386798	2.58764940239044	1.07257864751053	2.76236044657097	0.428925210500248	4.90304317055909	3.44745222929936	4.47776628748707	6.30072756669361	0
zOTU_1632	0	0	0.155030433225922	0	2.19055649241147	0.712757201646091	0.880081300813008	0	0.809724170172978	1.14777998674619	0.511216056670602	1.6037037037037	0	0	0	0	0	0	0	0.434738955823293	0.488989271597967	0	0.83752417794971	0	0	0	0.478188845941469	0	0	0	0	0	1.43377483443709	0.778776978417266	0.906806282722513	0.546372239747634	1	0	1.65330278732341	0	0	0	0	0	0	0	0	0	0	0	0.214515729502106	1.38118022328549	0.428925210500248	1.53220099079972	0	0.895553257497415	1.40016168148747	0
zOTU_1633	0	0.621828626136908	6.3562477622628	19.2031473533619	13.8735244519393	13.5423868312757	14.0813008130081	16.7612903225806	14.1701729780271	13.7733598409543	19.4262101534829	19.6453703703704	0	0	0	0	0	0.526251823043267	0	16.5200803212851	16.1366459627329	16.1438082556591	11.3065764023211	17.8556701030928	11.5220862160724	14.7588972431078	15.302043070127	0	0	0	0	18.6125373134328	15.4130794701987	11.681654676259	14.5089005235602	16.9375394321767	17	17.906015037594	16.2023673157694	13.856	15.8938492063492	0	0	0	0	0	0	0	15.0434279096699	7.76294820717131	5.14837750805053	15.1929824561404	6.86280336800396	13.1769285208776	9.65286624203822	17.9110651499483	14.7016976556184	0
zOTU_1634	0	0.103638104356151	0.77515216612961	1.23891273247496	0.730185497470489	2.13827160493827	1.76016260162602	0.859553349875931	1.61944834034596	2.29555997349238	2.55608028335301	1.6037037037037	0	0	0	0	0	0	0	1.30421686746988	2.44494635798984	1.72969374167776	0.418762088974855	1.27540500736377	2.30441724321448	1.30225563909774	2.39094422970734	0	0	0	0	3.61910447761194	1.07533112582781	1.55755395683453	2.72041884816754	3.2782334384858	0	1.62781954887218	1.98396334478809	1.3856	1.71825396825397	0	0	0	0	0	0	0	2.50723798494499	0.431274900398406	0.214515729502106	0.690590111642743	0.857850421000495	0.91932059447983	2.06847133757962	0.895553257497415	0	0
zOTU_164	0	0	0	0	0	0	0	0	0	0	0	0	3.01413965629759	1.58520959179938	1.42421196893559	0.398252471832605	0	1.05250364608653	0	0	0	0	0	0	0	0	0	0	0.432351472790814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52048380803746	1.13797634691196	0	0	0	0	0	0	0	0	0	0	0
zOTU_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0	0	0.526251823043267	0.84067467540347	0	0	0	0	0	0	0	0	0.225873761085029	0.288234315193876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04589371980676	0.151504548635409	0	0.284494086727989	0	0	0	0	0	0	0	0	0	0	0
zOTU_166	0.222488652907425	1.03638104356151	0	0	0	0	0	0	0	0	0	0	0.847726778333696	0.158520959179938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27182910547397	0.0943355119825708	1.17663043478261	0	0	0	0.241057759220598	0	0	0	0	0	0	0	0	0	0
zOTU_170	1.85407210756187	0	0	0	0	0	0	0	0	0	0	0	2.16641287796389	3.96302397949844	7.20018273184102	0.995631179581513	0.757140081600933	1.68400583373845	2.62710836063584	0	0	0	0	0	0	0	0	2.48461137193532	1.87352304876019	0.465674852124037	1.10883482714469	0	0	0	0	0	0	0	0	0	0	0.693724966622163	0.471677559912854	1.96105072463768	1.36354093771868	0.844713226687476	2.84494086727989	2.16951983298539	0	0	0	0	0	0	0	0	0	0.840368753032508
zOTU_172	1.4832576860495	0	0	0	0	0	0	0	0	0	0	0	27.8807918207527	13.9498444078345	27.7721333942439	3.38514601057714	21.5364289877599	25.8915896937287	19.7558548719816	0	0	0	0	0	0	0	0	20.8933229003652	13.1146613413214	23.5941925076179	26.2952259008597	0	0	0	0	0	0	0	0	0	0	4.50921228304406	14.055991285403	15.1654589371981	10.7568229531141	14.3601248536871	11.3797634691196	3.73639526791928	0	0	0	0	0	0	0	0	0	18.7682354843927
zOTU_174	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58520959179938	0.158245774326176	0	0	0	0.630506006552603	0	0	0	0	0	0	0	0	0	0.288234315193876	0	0.316809950612768	0	0	0	0	0	0	0	0	0	0	0.462483311081442	0.377342047930283	0.653683574879227	2.87858642407278	0.33788529067499	0	0	0	0	0	0	0	0	0	0	0	1.54067604722627
zOTU_175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84175984443364	0	0	0	0	0	0	0	0	0	0	0	0.310449901416024	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0.566013071895425	0	0	0	0.142247043363995	0.120528879610299	0	0	0	0	0	0	0	0	0	1.82079896490377
zOTU_176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05978260869565	7.57522743177047	6.7577058134998	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	1.19475741549782	2.52380027200311	0.421001458434614	1.15592767867977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19679572763685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40061458838751
zOTU_179	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0	0	0	0	0	0.105084334425434	0	0	0	0	0	0	0	0	0.112936880542514	0.144117157596938	0.155224950708012	0.712822388878727	0	0	0	0	0	0	0	0	0	0	0.924966622162884	0	0.130736714975845	3.33310006997901	10.1365587202497	0	0.120528879610299	0	0	0	0	0	0	0	0	0	0.700307294193757
zOTU_180	0.964117495932174	0	0	0	0	0	0	0	0	0	0	0	8.57145964759626	3.17041918359876	8.54527181361352	0.597378707748908	5.4682339226734	7.47277588721439	4.93896371799539	0	0	0	0	0	0	0	0	6.21152842983829	3.45881178232651	8.22692238752465	7.04902140113408	0	0	0	0	0	0	0	0	0	0	1.73431241655541	2.64139433551198	3.79136473429952	4.39363191042687	4.05462348809988	4.69415243101183	0.482115518441197	0	0	0	0	0	0	0	0	0	3.78165938864629
zOTU_183	0.14832576860495	0	0	0	0	0	0	0	0	0	0	0	0.659343049815097	0	0.0791228871630882	0.199126235916303	0	0	0.525421672127169	0	0	0	0	0	0	0	0	0.564684402712572	0.144117157596938	0.776124753540061	0	0	0	0	0	0	0	0	0	0	0	1.61869158878505	0	0	7.27221833449965	1.68942645337495	0	0	0	0	0	0	0	0	0	0	0	3.92172084748504
zOTU_184	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0	0	0.420633378667185	5.15726786582402	5.14913238684626	0	0	0	0	0	0	0	0	0.338810641627543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924966622162884	0	0.915157004830918	1.6665500349895	1.18259851736247	0	0	0	0	0	0	0	0	0	0	0	1.68073750606502
zOTU_185	1.7799092232594	0	0	0	0	0	0	0	0	0	0	0	0	2.536335346879	0.237368661489264	0	0.0841266757334369	2.52600875060768	19.125348865429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0.909027291812456	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_187	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.634083836719751	0	0	0	0.421001458434614	0.315253003276301	0	0	0	0	0	0	0	0	0	0.288234315193876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.757522743177047	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_19	28.256058919243	46.1189564384873	0	0	0	0	0	0	0	0	0	0	1.31868609963019	0	0.87035175879397	0	1.00952010880124	4.21001458434614	0	0	0	0	0	0	0	0	0	0.112936880542514	2.16175736395407	0.776124753540061	1.42564477775745	0	0	0	0	0	0	0	0	0	0	0	3.01873638344227	1.96105072463768	4.99965010496851	1.18259851736247	3.12943495400788	2.41057759220598	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68134935080694	0	0	0	0	0	0	0	0	0	0.432351472790814	0.465674852124037	0.871227364185111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853482260183968	0	0	0	0	0	0	0	0	0	0	0
zOTU_192	0.519140190117325	0	0	0	0	0	0	0	0	0	0	0	1.03611050685229	1.74373055097932	1.89894929191412	0.79650494366521	0.757140081600933	0.210500729217307	0.630506006552603	0	0	0	0	0	0	0	0	2.3716744913928	1.58528873356632	0.310449901416024	1.34644229010426	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0.943355119825708	1.96105072463768	3.93911826452064	0.844713226687476	0.853482260183968	1.80793319415449	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158245774326176	4.18165095424235	0	1.68400583373845	3.46778303603932	0	0	0	0	0	0	0	0	0	2.30587452155101	0	0	0	0	0	0	0	0	0	0	0	0	3.00614152202937	0	0	0	1.18259851736247	0.142247043363995	0	0	0	0	0	0	0	0	0	0	0
zOTU_198	0.519140190117325	0.621828626136908	0	0	0	0	0	0	0	0	0	0	0	0	0.158245774326176	0	0	0	0	0	0	0	0	0	0	0	0	0.225873761085029	0.144117157596938	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0.754684095860566	0.130736714975845	0.151504548635409	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_199	0.14832576860495	0	0	0	0	0	0	0	0	0	0	0	0.659343049815097	0	0	0	0	2.73650947982499	0.84067467540347	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	1.1562082777036	0	0	9.84779566130161	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_2	11.0502697610688	0.103638104356151	0	0	0	0	0	0	0	0	0	0	208.258211877311	93.6858868753432	196.462128825948	32.0593239825247	122.572566543618	174.189353427321	146.59264652348	0	0	0	0	0	0	0	0	140.493479394888	94.2526210683974	168.263846567485	166.00841412109	0	0	0	0	0	0	0	0	0	0	52.9543391188251	82.0718954248366	77.9190821256039	82.5699790062981	124.510729613734	76.1021681997372	24.4673625608907	0	0	0	0	0	0.306440198159943	0	0	0	91.7402555393822
zOTU_20	4.1531215209386	12.4365725227382	0	0	0	0	0	0	0	0	0	0	0.659343049815097	0	2.690178163545	0	6.56188070720808	6.1045211473019	6.62031306880233	0	0	0	0	0	0	0	0	4.85628586332812	2.59410883674488	4.19107366911633	0	0	0	0	0	0	0	0	0	0	0	1.04058744993324	1.50936819172113	0.392210144927536	1.21203638908328	7.43347639484979	0.711235216819974	0.120528879610299	0	0	0	0	0	0	0	0	0	6.16270418890506
zOTU_203	0	0	0	0	0	0	0	0	0	0	0	0	0.941918642592995	0	1.42421196893559	0	3.1968136778706	0	0.105084334425434	0	0	0	0	0	0	0	0	0.564684402712572	1.87352304876019	2.94927406345223	0.475214925919151	0	0	0	0	0	0	0	0	0	0	2.19679572763685	0	0	0	0	0.284494086727989	1.80793319415449	0	0	0	0	0	0	0	0	0	5.04221251819505
zOTU_206	0	0	0	0	0	0	0	0	0	0	0	0	0.470959321296498	1.10964671425956	1.81982640475103	0.79650494366521	0.0841266757334369	4.5257656781721	5.14913238684626	0	0	0	0	0	0	0	0	0.225873761085029	3.17057746713263	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	1.6665500349895	1.18259851736247	0	0	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_207	0.370814421512375	0	0	0	0	0	0	0	0	0	0	0	0.753534914074396	0.317041918359876	0	0	1.5984068389353	1.05250364608653	0.315253003276301	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0.316809950612768	0	0	0	0	0	0	0	0	0	0	1.27182910547397	0	0.392210144927536	1.21203638908328	0	1.70696452036794	0.843702157272095	0	0	0	0	0	0	0	0	0	0
zOTU_208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597378707748908	0	1.36825473991249	0	0	0	0	0	0	0	0	0	0	0	0	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_209	0	0	0	0	0	0	0	0	0	0	0	0	4.80378507722428	0	0	0	0	0.105250364608653	4.41354204586822	0	0	0	0	0	0	0	0	0	0.432351472790814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241057759220598	0	0	0	0	0	0	0	0	0	2.94129063561378
zOTU_210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31575109382596	4.62371071471909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693724966622163	0	0	0	1.01365587202497	0	0	0	0	0	0	0	0	0	0	0	2.24098334142002
zOTU_211	0	0	0	0	0	0	0	0	0	0	0	0	1.22449423537089	0	0	0.79650494366521	0	4.31526494895479	8.61691542288557	0	0	0	0	0	0	0	0	0	1.58528873356632	0	0	0	0	0	0	0	0	0	0	0	0	0.809345794392523	0	0.130736714975845	0.151504548635409	0.506827936012485	0.284494086727989	0	0	0	0	0	0	0	0	0	0	1.12049167071001
zOTU_212	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_214	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.634083836719751	0.0791228871630882	0	0	0.842002916869227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454513645906228	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0.792604795899689	0.158245774326176	0	0.420633378667185	0	0	0	0	0	0	0	0	0	0	2.48461137193532	0	0	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	1.13202614379085	2.22252415458937	3.78761371588523	0.33788529067499	3.41392904073587	1.92846207376479	0	0	0	0	0	0	0	0	0	0.700307294193757
zOTU_216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346862483311081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_218	0	0	0	0	0	0	0	0	0	0	0	0	2.44898847074179	29.3263774482885	11.0772042028323	101.355254081398	35.0808237808432	6.94652406417112	4.72879504914452	0	0	0	0	0	0	0	0	74.7642149191445	69.4644699617241	20.6449184441656	33.1066398390342	0	0	0	0	0	0	0	0	0	0	47.1732977303071	93.4864923747277	38.1751207729469	18.1805458362491	22.1314865392119	56.4720762155059	86.5397355601949	0	0	0	0	0	0	0	0	0	6.30276564774381
zOTU_219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392210144927536	0	0.168942645337495	0	0	0	0	0	0	0	0	0	0	0	0
